Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
427394;Paranoia  XB-ONE  happiness is mandatory GESTRICHEN !!;XB-ONE Software;XB-ONE;Rollenspiel;Bigben Interactive;J;       0;;16;3499550375435;      24,38;A;    39,99;    39,99;;;;  1;EINE ORIGINALGETREUE ADAPTION DES BELIEBTEN ROLLENSPIELS<BR><BR>Als Teamleiter von 4 Troubleshooters, folgt der Spieler <BR> den Befehlen des Freund Computers und versetzt sich in <BR> eine spannende Kampagne voller Verrat, Geheimbünde, <BR> taktischer Kämpfe und schwarzem Humor.<BR><BR>FEATURES:<BR><BR>+ Mehr als 15 Stunden voller verrückter Missionen<BR>+ Die Spieler erstellen einen eigenen Trupp aus 4 <BR> Charakteren<BR>+ Ein einzigartiges Charakterentwicklungssystem<BR>+ Komplexe Dialoge & Erzählungen: Kann der Spieler seinen <BR> Begleitern vertrauen?<BR>+ Eine retrofuturistische Welt voller Technologien über <BR> der eigenen Vorstellungskraft!<BR>+ Taktische Kämpfe, die das ganze Können erfordern: Erst <BR> denken, dann handeln...<BR>+ Die Spieler bekämpfen einzigartige Feinde wie <BR> durchgedrehte Roboter und verrückte Menschen<BR>+ Der Freund Computer, der jede Handlung überwacht<BR>;;31.12.2021;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427394.jpg
427395;Overpass  PC  D1;PC Software;PC;Rennspiel;Bigben Interactive;J;       0;;6;3499550376685;      12,19;A;    19,99;    19,99;;;;  1;Mit Geröll, steilen Hügeln, Hindernissen und Sümpfen <BR> stellt OVERPASS mit dem neuen Simulationskonzept eine <BR> Herausforderung für alle Spieler und Offroad-Fans dar.<BR><BR>Erlebe am Steuer von leistungsstarken Buggys und Quads von <BR> Top-Herstellern ein einzigartiges Rennspiel mit <BR> realistischer Physik, umfangreichem Inhalt und hohem <BR> Wiederspielwert, das sowohl lokal als auch online gespielt <BR> werden kann.<BR><BR>FEATURES:<BR><BR>+ Ein neuer und einzigartiger Rennspielansatz<BR>+ Technisches und packendes Gameplay für alle Fans von <BR> Offroad-Spielen<BR>+ Realistische Physik-Engine<BR>+ Über 20 offizielle Fahrzeuge namhafter Hersteller<BR>+ Über 40 Strecken mit zahlreichen Hindernissen in 6 <BR> verschiedenen Umgebungen<BR>+ Verschiedene Fahrtechniken, die mit einem Controller zu <BR> meistern sind<BR>+ Kompletter Karrieremodus: Manage Sponsoren, Fahrzeuge <BR> und deinen Terminplan<BR>+ Lokale und Online-Multiplayer-Modi, einschließlich <BR> Split-Screen-Modus<BR>;;28.02.2020;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427395.jpg
427396;Overpass  PS-4  D1;PS4 Software;PS4;Rennspiel;Bigben Interactive;J;       0;;6;3499550376425;      18,28;A;    29,99;    29,99;;;;  1;Mit Geröll, steilen Hügeln, Hindernissen und Sümpfen <BR> stellt OVERPASS mit dem neuen Simulationskonzept eine <BR> Herausforderung für alle Spieler und Offroad-Fans dar.<BR><BR>Erlebe am Steuer von leistungsstarken Buggys und Quads von <BR> Top-Herstellern ein einzigartiges Rennspiel mit <BR> realistischer Physik, umfangreichem Inhalt und hohem <BR> Wiederspielwert, das sowohl lokal als auch online gespielt <BR> werden kann.<BR><BR>FEATURES:<BR><BR>+ Ein neuer und einzigartiger Rennspielansatz<BR>+ Technisches und packendes Gameplay für alle Fans von <BR> Offroad-Spielen<BR>+ Realistische Physik-Engine<BR>+ Über 20 offizielle Fahrzeuge namhafter Hersteller<BR>+ Über 40 Strecken mit zahlreichen Hindernissen in 6 <BR> verschiedenen Umgebungen<BR>+ Verschiedene Fahrtechniken, die mit einem Controller zu <BR> meistern sind<BR>+ Kompletter Karrieremodus: Manage Sponsoren, Fahrzeuge <BR> und deinen Terminplan<BR>+ Lokale und Online-Multiplayer-Modi, einschließlich <BR> Split-Screen-Modus<BR>;;28.02.2020;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427396.jpg
427397;Overpass  XB-ONE  D1;XB-ONE Software;XB-ONE;Rennspiel;Bigben Interactive;J;       0;;6;3499550376579;      18,28;A;    29,99;    29,99;;;;  1;Mit Geröll, steilen Hügeln, Hindernissen und Sümpfen <BR> stellt OVERPASS mit dem neuen Simulationskonzept eine <BR> Herausforderung für alle Spieler und Offroad-Fans dar.<BR><BR>Erlebe am Steuer von leistungsstarken Buggys und Quads von <BR> Top-Herstellern ein einzigartiges Rennspiel mit <BR> realistischer Physik, umfangreichem Inhalt und hohem <BR> Wiederspielwert, das sowohl lokal als auch online gespielt <BR> werden kann.<BR><BR>FEATURES:<BR><BR>+ Ein neuer und einzigartiger Rennspielansatz<BR>+ Technisches und packendes Gameplay für alle Fans von <BR> Offroad-Spielen<BR>+ Realistische Physik-Engine<BR>+ Über 20 offizielle Fahrzeuge namhafter Hersteller<BR>+ Über 40 Strecken mit zahlreichen Hindernissen in 6 <BR> verschiedenen Umgebungen<BR>+ Verschiedene Fahrtechniken, die mit einem Controller zu <BR> meistern sind<BR>+ Kompletter Karrieremodus: Manage Sponsoren, Fahrzeuge <BR> und deinen Terminplan<BR>+ Lokale und Online-Multiplayer-Modi, einschließlich <BR> Split-Screen-Modus<BR>;;28.02.2020;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427397.jpg
427399;Bee Simulator  PC;PC Software;PC;Simulation;Bigben Interactive;J;       0;;o.A.;3499550377484;      12,19;B;    19,99;    19,99;;;;  1;Erlebe ein großes Abenteuer als kleine Biene und erkunde <BR> die Welt, um deinen Bienenstock zu retten!<BR><BR>Hab Spaß mit der Familie im ersten Spiel, bei dem du das <BR> Leben als Biene erfährst! Entdecke eine vom Central Park <BR> inspirierte Welt, wo du folgendes tun kannst:<BR><BR>+ Mit anderen Bienen kommunizieren.<BR>+ Pollen von seltenen Blumen sammeln.<BR>+ Dich gegen gefährliche Wespen und andere Bedrohungen <BR> wehren.<BR>+ Spiele mit Freunden oder der Familie in drei Spielmodi, <BR> einschließlich Koop und Split-Screen.<BR><BR><BR>FEATURES:<BR><BR>+ Ein lehrreiches, gewaltfreies Spiel<BR>+ Ein Spiel für Kinder und die ganze Familie, einzigartig <BR> auf dem Markt<BR>+ Im Split-Screen und Koop spielbar<BR>+ Eine vielfältige, offene Welt voller Leben (Zoo, <BR> Vergnügungspark etc.)<BR>+ Ein entspannendes Einzelspielererlebnis im Freiflugmodus<BR>+ Zeitgemäße und aktuelle Themen (Bienen-und Umweltschutz)<BR>+ Viele Stunden Spielspaß im Story-Modus<BR>;;15.11.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427399.jpg
427400;Bee Simulator  PS-4;PS4 Software;PS4;Simulation;Bigben Interactive;J;       6;;o.A.;3499550377286;      12,19;B;    19,99;    19,99;;;;  1;Erlebe ein großes Abenteuer als kleine Biene und erkunde <BR> die Welt, um deinen Bienenstock zu retten!<BR><BR>Hab Spaß mit der Familie im ersten Spiel, bei dem du das <BR> Leben als Biene erfährst! Entdecke eine vom Central Park <BR> inspirierte Welt, wo du folgendes tun kannst:<BR><BR>+ Mit anderen Bienen kommunizieren.<BR>+ Pollen von seltenen Blumen sammeln.<BR>+ Dich gegen gefährliche Wespen und andere Bedrohungen <BR> wehren.<BR>+ Spiele mit Freunden oder der Familie in drei Spielmodi, <BR> einschließlich Koop und Split-Screen.<BR><BR><BR>FEATURES:<BR><BR>+ Ein lehrreiches, gewaltfreies Spiel<BR>+ Ein Spiel für Kinder und die ganze Familie, einzigartig <BR> auf dem Markt<BR>+ Im Split-Screen und Koop spielbar<BR>+ Eine vielfältige, offene Welt voller Leben (Zoo, <BR> Vergnügungspark etc.)<BR>+ Ein entspannendes Einzelspielererlebnis im Freiflugmodus<BR>+ Zeitgemäße und aktuelle Themen (Bienen-und Umweltschutz)<BR>+ Viele Stunden Spielspaß im Story-Modus<BR>;;15.11.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427400.jpg
427401;Bee Simulator  XB-ONE;XB-ONE Software;XB-ONE;Simulation;Bigben Interactive;J;       0;;o.A.;3499550377392;      12,19;B;    19,99;    19,99;;;;  1;Erlebe ein großes Abenteuer als kleine Biene und erkunde <BR> die Welt, um deinen Bienenstock zu retten!<BR><BR>Hab Spaß mit der Familie im ersten Spiel, bei dem du das <BR> Leben als Biene erfährst! Entdecke eine vom Central Park <BR> inspirierte Welt, wo du folgendes tun kannst:<BR><BR>+ Mit anderen Bienen kommunizieren.<BR>+ Pollen von seltenen Blumen sammeln.<BR>+ Dich gegen gefährliche Wespen und andere Bedrohungen <BR> wehren.<BR>+ Spiele mit Freunden oder der Familie in drei Spielmodi, <BR> einschließlich Koop und Split-Screen.<BR><BR><BR>FEATURES:<BR><BR>+ Ein lehrreiches, gewaltfreies Spiel<BR>+ Ein Spiel für Kinder und die ganze Familie, einzigartig <BR> auf dem Markt<BR>+ Im Split-Screen und Koop spielbar<BR>+ Eine vielfältige, offene Welt voller Leben (Zoo, <BR> Vergnügungspark etc.)<BR>+ Ein entspannendes Einzelspielererlebnis im Freiflugmodus<BR>+ Zeitgemäße und aktuelle Themen (Bienen-und Umweltschutz)<BR>+ Viele Stunden Spielspaß im Story-Modus<BR>;;15.11.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427401.jpg
427402;Bee Simulator  SWITCH;Switch Software;Nintendo Switch;Simulation;Bigben Interactive;J;       3;;o.A.;3499550381283;      18,28;B;    29,99;    29,99;;;;  1;Erlebe ein großes Abenteuer als kleine Biene und erkunde <BR> die Welt, um deinen Bienenstock zu retten!<BR><BR>Hab Spaß mit der Familie im ersten Spiel, bei dem du das <BR> Leben als Biene erfährst! Entdecke eine vom Central Park <BR> inspirierte Welt, wo du folgendes tun kannst:<BR><BR>+ Mit anderen Bienen kommunizieren.<BR>+ Pollen von seltenen Blumen sammeln.<BR>+ Dich gegen gefährliche Wespen und andere Bedrohungen <BR> wehren.<BR>+ Spiele mit Freunden oder der Familie in drei Spielmodi, <BR> einschließlich Koop und Split-Screen.<BR><BR><BR>FEATURES:<BR><BR>+ Ein lehrreiches, gewaltfreies Spiel<BR>+ Ein Spiel für Kinder und die ganze Familie, einzigartig <BR> auf dem Markt<BR>+ Im Split-Screen und Koop spielbar<BR>+ Eine vielfältige, offene Welt voller Leben (Zoo, <BR> Vergnügungspark etc.)<BR>+ Ein entspannendes Einzelspielererlebnis im Freiflugmodus<BR>+ Zeitgemäße und aktuelle Themen (Bienen-und Umweltschutz)<BR>+ Viele Stunden Spielspaß im Story-Modus<BR>;;15.11.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427402.jpg
427403;PS4 Headset Stereo V3 blue offizielle Playstation Lizenz;PS4 Zubehör;PS4;Zubehör;Bigben Interactive;J;      10;;33;3499550381412;      17,20;;    29,99;    29,99;;;;  1;- Verbindet sich direkt mit deinem DUALSHOCK 4 <BR> Wireless-Controller (separat erhältlich)<BR>- 40-mm-Lautsprecher für kraftvollen Bass uns klaren Klang<BR>- Justierbares Mikrofon<BR>- Ohrmauscheln mit komfortablen Polstern<BR>- Inline-Fernbedienung mit Mikrofon-Stummschaltung und <BR> Lautstärke-Regelung<BR>- Kabellänge: ca. 220 cm<BR>- Verbindet sich auch mit kompatiblem PC, Mac und <BR> Mobilgerät <BR>;;20.09.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427403.jpg
427404;PS4 Headset Stereo V3 red offizielle Playstation Lizenz;PS4 Zubehör;PS4;Zubehör;Bigben Interactive;J;       0;;33;3499550381429;      17,20;;    29,99;    29,99;;;;  1;- Verbindet sich direkt mit deinem DUALSHOCK 4 <BR> Wireless-Controller (separat erhältlich)<BR>- 40-mm-Lautsprecher für kraftvollen Bass uns klaren Klang<BR>- Justierbares Mikrofon<BR>- Ohrmauscheln mit komfortablen Polstern<BR>- Inline-Fernbedienung mit Mikrofon-Stummschaltung und <BR> Lautstärke-Regelung<BR>- Kabellänge: ca. 220 cm<BR>- Verbindet sich auch mit kompatiblem PC, Mac und <BR> Mobilgerät ***<BR>;;09.10.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427404.jpg
427405;PS4 Headset Stereo V3 White offizielle Playstation Lizenz;PS4 Zubehör;PS4;Zubehör;Bigben Interactive;J;       2;;33;3499550381436;      17,20;;    29,99;    29,99;;;;  1;- Verbindet sich direkt mit deinem DUALSHOCK 4 <BR> Wireless-Controller (separat erhältlich)<BR>- 40-mm-Lautsprecher für kraftvollen Bass uns klaren Klang<BR>- Justierbares Mikrofon<BR>- Ohrmauscheln mit komfortablen Polstern<BR>- Inline-Fernbedienung mit Mikrofon-Stummschaltung und <BR> Lautstärke-Regelung<BR>- Kabellänge: ca. 220 cm<BR>- Verbindet sich auch mit kompatiblem PC, Mac und <BR> Mobilgerät ***<BR>;;09.10.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427405.jpg
427406;PS4 Headset Stereo V3 camo green offizielle Playstation Lizenz;PS4 Zubehör;PS4;Zubehör;Bigben Interactive;J;       3;;33;3499550381443;      17,20;;    29,99;    29,99;;;;  1;- Verbindet sich direkt mit deinem DUALSHOCK 4 <BR> Wireless-Controller (separat erhältlich)<BR>- 40-mm-Lautsprecher für kraftvollen Bass uns klaren Klang<BR>- Justierbares Mikrofon<BR>- Ohrmauscheln mit komfortablen Polstern<BR>- Inline-Fernbedienung mit Mikrofon-Stummschaltung und <BR> Lautstärke-Regelung<BR>- Kabellänge: ca. 220 cm<BR>- Verbindet sich auch mit kompatiblem PC, Mac und <BR> Mobilgerät ***<BR>;;11.10.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427406.jpg
427407;PS4 Headset Stereo V3 titan offizielle Playstation Lizenz;PS4 Zubehör;PS4;Zubehör;Bigben Interactive;J;      14;;33;3499550381450;      17,20;;    29,99;    29,99;;;;  1;- Verbindet sich direkt mit deinem DUALSHOCK 4 <BR> Wireless-Controller (separat erhältlich)<BR>- 40-mm-Lautsprecher für kraftvollen Bass uns klaren Klang<BR>- Justierbares Mikrofon<BR>- Ohrmauscheln mit komfortablen Polstern<BR>- Inline-Fernbedienung mit Mikrofon-Stummschaltung und <BR> Lautstärke-Regelung<BR>- Kabellänge: ca. 220 cm<BR>- Verbindet sich auch mit kompatiblem PC, Mac und <BR> Mobilgerät ***<BR>;;18.10.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427407.jpg
427410;Zelda Link between worlds 3DS  UK multi;3DS Software;3DS;ActionAdventure;Nintendo;J;       0;;ungeprüft;0045496528980;      13,95;;    19,99;    19,99;;;;;Dieses Abenteuer spielt nach den Ereignissen und in der <BR> Welt von The Legend of Zelda: A Link to the Past. Link <BR> kann sich darin in ein Gemälde verwandeln, um sich an <BR> Wänden entlang zu bewegen. Diese Fähigkeit eröffnet neue <BR> Möglichkeiten beim Erkunden und Lösen von Rätseln, da Link <BR> damit Orte erreichen kann, die ihm sonst nicht zugänglich <BR> wären. Dieser Titel erscheint gegen Ende des Jahres.<BR>;;24.06.2016;Sonderposten;1;https://bilderserver.vitrex.de/427410.jpg
427435;Fisherman: Fishing Planet  PS-4  D1;PS4 Software;PS4;Simulation;Bigben Interactive;J;       0;;o.A.;3499550379631;      10,45;A;    29,99;    29,99;;;;  1;THE FISHERMAN ist erstmals als Premium-Version ohne <BR> Mikrotransaktionen in den Regalen erhältlich und bietet <BR> die komplette und erweiterte Erfahrung des FISHING PLANET <BR> Phänomens.<BR><BR>Features:<BR><BR>+ Absolutes Eintauchen dank hochwertiger Audio- und <BR> Grafikqualität<BR>+ Jahreszeiten, klimatische Bedingungen, Tageszeit, <BR> Terrain, Flora und Fauna ... Alles wurde berücksichtigt <BR> und beeinflusst das Gameplay<BR>+ 19 Umgebungen inspiriert von realen Orten, darunter die <BR> Everglades in den USA, Creuse in Frankreich, Tiber in <BR> Italien und viele mehr<BR>+ 143 Fischarten mit realistischem Verhalten<BR>+ Tausende Ausrüstungskombinationen mit verschiedenen <BR> Besonderheiten<BR>+ Einzelspieler- und Ko-op-Turniere sowie regelmäßige <BR> Community-Events<BR>+ Content mit dem Gegenwert von 30 DLCs<BR>;;18.10.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427435.jpg
427436;Fisherman: Fishing Planet  XB-ONE  D1;XB-ONE Software;XB-ONE;Simulation;Bigben Interactive;J;       0;;o.A.;3499550379754;      18,28;A;    29,99;    29,99;;;;  1;THE FISHERMAN ist erstmals als Premium-Version ohne <BR> Mikrotransaktionen in den Regalen erhältlich und bietet <BR> die komplette und erweiterte Erfahrung des FISHING PLANET <BR> Phänomens.<BR><BR>Features:<BR><BR>+ Absolutes Eintauchen dank hochwertiger Audio- und <BR> Grafikqualität<BR>+ Jahreszeiten, klimatische Bedingungen, Tageszeit, <BR> Terrain, Flora und Fauna ... Alles wurde berücksichtigt <BR> und beeinflusst das Gameplay<BR>+ 19 Umgebungen inspiriert von realen Orten, darunter die <BR> Everglades in den USA, Creuse in Frankreich, Tiber in <BR> Italien und viele mehr<BR>+ 143 Fischarten mit realistischem Verhalten<BR>+ Tausende Ausrüstungskombinationen mit verschiedenen <BR> Besonderheiten<BR>+ Einzelspieler- und Ko-op-Turniere sowie regelmäßige <BR> Community-Events<BR>+ Content mit dem Gegenwert von 30 DLCs<BR>;;18.10.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427436.jpg
427462;PUBG  XB-One Players Unknown Battlegrounds;XB-ONE Software;XB-ONE;Shooter;Microsoft;J;       0;;16;0889842387070;      13,80;TOP1;    19,99;    19,99;;;;  1;Krall dir deine Gegner, überliste und plündere sie, um <BR> siegreich aus einem aufregenden Spiel voller <BR> Überraschungen und adrenalingeladener Momente <BR> hervorzugehen. <BR>;;30.08.2019;Microsoft;1;https://bilderserver.vitrex.de/427462.jpg
427471;Switch Controller Pro Schalke 04;Switch Zubehör;Nintendo Switch;Zubehör;Snakebyte;J;       0;;33;4039621914867;      23,30;;    39,99;    39,99;;;;  1;;;25.10.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427471.jpg
427472;PS4 Controller Pro  Schalke 04 wireless;PS4 Zubehör;PS4;Zubehör;Snakebyte;J;       0;;33;4039621914850;      23,30;;    39,99;    39,99;;;;  1;Bist du es leid, an der Leine eines Controllerkabels zu <BR> hängen? <BR><BR>Der WIRELESS PRO-CONTROLLER für PS4 ist für Gamer auf der <BR> Suche nach kabelloser Freiheit gemacht. Zwei <BR> Vibrationsmotoren lassen dich die ganze Action<BR>fühlen, während dir die beiden Analog-Sticks und Trigger <BR> jederzeit absolut präzise Kontrolle gewähren. Eine <BR> LED-Leuchte zeigt dir den Betriebszustand an, dir der <BR> 3.5mm Headset-Anschluss ermöglicht, dein eigenes <BR> Lieblings-Headset zu benutzen.<BR>;;25.10.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427472.jpg
427473;PC Mouse  Gaming Schalke 04;PC Zubehör;PC;Zubehör;Snakebyte;J;       0;;33;4039621914805;      17,48;;    29,99;    29,99;;;;  1;Die GAMING-MOUSE PRO ist die perfekte Maus für alle <BR> Spieler. <BR><BR>Ob du ein Gelegenheitsspieler, oder auf dem Sprung zum <BR> Profi bist, die GAMING-MOUSE PRO bietet alles, was du <BR> brauchst, um das nächste<BR>Level zu erreichen. Der präzise optische Sensor verfügt <BR> über 4 Einstellungen sowie maximal 4.000 DPI, und die <BR> reibungsarme Gleitfläche rutscht mit  Leichtigkeit über <BR> alle Oberflächen.<BR>;;08.11.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427473.jpg
427474;PC Mousepad  Gaming Schalke 04;PC Zubehör;PC;Zubehör;Snakebyte;J;       0;;33;4039621914829;       1,99;;    19,99;    19,99;;;;  1;Genau wie der Stadionrasen die Grundlage für <BR> fussballerische Höchstleistungen ist, dient das Gaming <BR> Mauspad als Basis für überlegene Leistungen im Gaming. Ob <BR> du ein Gelegenheitsspieler, oder auf dem Sprung zum Profi <BR> bist, das Gaming Mauspad lässt dich meisterlich <BR> aufzuspielen!<BR>;;08.11.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427474.jpg
427475;PC Mousepad  Gaming XL Schalke 04;PC Zubehör;PC;Zubehör;Snakebyte;J;       0;;33;4039621914812;      17,48;;    29,99;    29,99;;;;  1;Genau wie der Stadionrasen die Grundlage für <BR> fussballerische Höchstleistungen ist, dient das <BR> extragrosse Gaming Mauspad XL als Basis für überlegene <BR> Leistungen im Gaming. Ob du ein Gelegenheitsspieler, oder <BR> auf dem Sprung zum Profi bist, das Gaming Mauspad XL lässt <BR> dich meisterlich aufzuspielen!<BR><BR>- Übergrösse (80cm x 30cm)<BR>-  Reibungsarm<BR>- Rutschfest<BR>- Vernähter Rand<BR>;;29.11.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427475.jpg
427476;PC Gamepad Pro Schalke 04 wireless;PC Zubehör;PC;Zubehör;Snakebyte;J;       0;;33;4039621914836;      23,30;;    39,99;    39,99;;;;  1;Der kabellose WIRELESS Pro-Controller gibt dir absolute <BR> Kontrolle über das Spiel! Ob Autorennen, Shooter, oder <BR> Sportspiel, mit dem WIRELESS Pro-Controller hast du <BR> jederzeit das Werkzeug für einen meisterlichen Auftritt in <BR> deinen Händen!<BR><BR>- Kabelloser (2.4GHz) Pro Game Controller für PC<BR>- Kompatibel zu DirectInput und Xinput<BR>- Präzisionskomponenten für überlegene Kontrolle<BR>- Analoge Joysticks und Trigger<BR>- Konsolen-Layout<BR><BR><BR>;;29.11.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427476.jpg
427477;PS4 Controller-Set  Schalke 04 (ohne Controller);PS4 Zubehör;PS4;Zubehör;Snakebyte;J;       0;;33;4039621914843;       8,98;;    14,99;    14,99;;;;  1;DasrS4 ist ein Tuning Kit für Dualshock4 Controller, das <BR> dir hilft deine Leistungen im Spiel entscheidend zu <BR> steigern. Rutschfeste, wattierte Game Grips (Griffpolster) <BR> und Controller Caps verbessern die Handhabung, während <BR> Widerstandsringe die Präzision der Analog-Sticks erhöhen <BR> und der Lightbar-Aufkleber störende Lichtreflexionen am <BR> Bildschirm verhindert.<BR><BR>- 2x Lightbar Aufkleber<BR>- 2x Rutschfeste, wattierte Griffpolster (1 Paar)<BR>- 4x Schützende Aufsätze für die Analogsticks<BR>- 4x Controller Absorber (2 harte + 2 weiche)<BR>;;08.11.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427477.jpg
427478;PS4 USB Ladekabel Schalke 04 Micro USB  3m;PS4 Zubehör;PS4;Zubehör;Snakebyte;J;       2;;33;4039621912450;       8,98;;    14,99;    14,99;;;;  1;Das Micro USB Kabel im FC Schalke 04 - Look lässt dich <BR> einfach überall gut aussehen<BR><BR>- Ladekabel für Mobiltelefone (Micro USB),PlayStation4- <BR> und Xbox One-Controller<BR>- Kabellänge: 3m<BR>- Erlaubt gleichzeitiges Laden und Spielen<BR>;;08.11.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427478.jpg
427479;Multi Headset Pro Schalke 04;Multiplattform;Multiplattform;Zubehör;Snakebyte;J;       0;;33;4039621914874;      20,39;;    34,99;    34,99;;;;  1;Wenn du dein Spiel ernst nimmst, musst du auch dein <BR> Headset ernst nehmen. <BR><BR>Wenn du es mit den Profis aufnehmen willst, brauchst du <BR> das HEAD:SET PRO. Die 50mm-Treiber bieten für eine <BR> glasklare und druckvolle Audiowiedergabe während die <BR> austauschbaren, schallisolierenden Ohrpolster dafür <BR> sorgen, dass du dich voll und ganz auf dein Spiel <BR> konzentrieren kannst. Ein leicht zu erreichender <BR> Lautstärkeregler und ein<BR>ausklappbares Mikrofon garantieren jederzeit volle <BR> Kontrolle.<BR><BR>- Universales kabelgebundenes Stereo Headset<BR>- 50-mm-Audiotreiber für exzellente Klangqualität<BR>- Passive Geräuschunterdrückung - Zwei austauschbare, <BR> schallisolierende Ohrpolster<BR>- Lautstärkeregler an einem 1,2 m langen Kabel für den <BR> einfachen Zugriff, 3,5 mm Klinkenstecker<BR>- Headset-Halter inkludiert<BR>- Y-Kabel für die Nutzung mit PC<BR><BR><BR>;;25.10.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427479.jpg
427480;PC Keyboard  Gaming Pro Schalke 04;PC Zubehör;PC;Zubehör;Snakebyte;J;       0;;33;4039621914799;      29,14;;    49,99;    49,99;;;;  1;Die GAMING-TASTATUR ist die perfekte Tastatur für <BR> begeisterte Spieler. Anti-Ghosting-Technologie und eine <BR> Lebensdauer von bis zu 10.000.000 Tastenanschlägen helfen, <BR> auch die schwierigsten Action-Sessions zu meistern. Die <BR> helle<BR>LED-Hintergrundbeleuchtung macht sie perfekt für <BR> Spielerunden bis tief in die Nacht.<BR><BR>- 26-Tasten-Anti-Ghosting<BR>- Mechanisches Tastengefühl<BR>-  LED Beleuchtung mit 7 Farben<BR>-  Aluminium Gehäuseoberschale<BR>-  Deutsches Layout<BR>;;29.11.2019;Snakebyte distribution GmbH;1;https://bilderserver.vitrex.de/427480.jpg
427493;Batman  Arkham Collection  PS-4 UKBLX  Multi;PS4 Software;PS4;Sammlung;Warner Games;J;      18;;ungeprüft;5051888249314;      25,00;;    34,99;    34,99;;;;  1;;;11.09.2019;Sonderposten;1;https://bilderserver.vitrex.de/427493.jpg
427504;Switch  Lite Tasche & Schutzfolie Nintendo;Switch Zubehör;Nintendo Switch;Zubehör;Nintendo;J;      15;;33;0045496431280;      14,00;;    19,99;    19,99;;;;  1;;;20.09.2019;Nintendo Zubehör;1;https://bilderserver.vitrex.de/427504.jpg
427505;Switch  Controller Joy-Con 2er blaugelb Nintendo;Switch Zubehör;Nintendo Switch;Zubehör;Nintendo;J;     298;;33;0045496431303;      55,48;;    74,99;    74,99;;;;  1;Stell dir vor, der Joy-Con ist ein Glas mit Eiswürfeln. <BR> Dank der HD-Vibration spürst du beim Bewegen des Joy-Con, <BR> wie sich die Eiswürfel im Glas bewegen.<BR><BR>Einer, zwei... Die HD-Vibration ist derart realistisch, <BR> dass du sagen kannst, wie viele Eiswürfel es sind  als ob <BR> du das Glas tatsächlich in deiner Hand hältst.<BR><BR>Die HD-Vibrationsfunktion der Joy-Con ermöglicht ein <BR> mitreißendes Spielerlebnis, das allein durch Bild und Ton <BR> nicht möglich wäre.<BR><BR>Fühle Form, Bewegung und Entfernung<BR>Die Infrarot-Bewegungskamera des Joy-Con (R) erkennt <BR> Formen, Bewegungen und die Entfernung von Objekten, die <BR> die Kamera sieht.<BR><BR>So kann sie zum Beispiel erkennen, ob eine Hand gerade <BR> Schere, Stein oder Papier zeigt. Mit dieser neuen Funktion <BR> stehen nun mehr Eingabemethoden zur Verfügung als jemals <BR> zuvor! <BR>;;04.10.2019;Nintendo Zubehör;1;https://bilderserver.vitrex.de/427505.jpg
